File_name,Lips_distance,Euler's_angles,Expression
extraction/extracted_faces/Laurine4/00000284.jpg,7.0,[  -8.75828      1.3427216 -179.01465  ],"[4.5186031e-04 1.1415092e-04 1.4543593e-04 9.0026015e-01 3.7736888e-03
 3.3746331e-04 9.4917215e-02]"
extraction/extracted_faces/Laurine4/00000285.jpg,34.0,[  -9.208495    -1.4313961 -179.11221  ],"[1.2997853e-02 2.4340319e-04 8.4622148e-03 1.2822632e-03 6.3131791e-01
 8.4528938e-04 3.4485105e-01]"
extraction/extracted_faces/Laurine4/00000286.jpg,7.0,[ -10.056066     0.8263503 -179.3584   ],"[6.53662937e-05 1.32171117e-05 1.33233143e-05 9.99028683e-01
 1.02047896e-04 4.32206361e-05 7.34103960e-04]"
extraction/extracted_faces/Laurine4/00000287.jpg,4.0,[ -16.515938     -0.74182874 -179.30519   ],"[7.2143110e-03 4.5058966e-04 9.0845233e-01 5.5741204e-04 3.3133823e-02
 4.6833452e-02 3.3580312e-03]"
extraction/extracted_faces/Laurine4/00000288.jpg,3.0,[  -5.211209    -1.0720826 -178.90126  ],"[5.5020256e-04 9.0867790e-05 1.6998794e-04 6.3926411e-01 3.7882875e-03
 3.0141629e-04 3.5583514e-01]"
extraction/extracted_faces/Laurine4/00000289.jpg,7.0,[ -19.459578    -1.2117162 -179.20776  ],"[2.3068225e-03 1.8217420e-04 9.0033948e-01 4.5127398e-04 1.6054709e-03
 9.4502382e-02 6.1240036e-04]"
extraction/extracted_faces/Laurine4/00000290.jpg,3.0,[  -9.504542    2.420321 -179.53607 ],"[4.5393878e-03 1.4306072e-04 4.7909952e-04 1.0205965e-02 2.1342345e-01
 4.8020101e-04 7.7072877e-01]"
extraction/extracted_faces/Laurine4/00000291.jpg,6.0,[  -9.766826    -0.2922375 -179.0966   ],"[9.2435439e-05 2.4125695e-05 3.1396205e-05 9.9601728e-01 2.6625584e-04
 1.1893058e-04 3.4495408e-03]"
extraction/extracted_faces/Laurine4/00000292.jpg,26.0,[ -8.399085    1.6118715 179.8247   ],"[7.2303540e-01 6.9768203e-04 1.2895165e-02 3.7633610e-04 2.3807429e-01
 1.2431017e-03 2.3678070e-02]"
extraction/extracted_faces/Laurine4/00000293.jpg,7.2111025,[  -6.5846596   -1.8765281 -177.81602  ],"[1.6695744e-03 2.2703144e-04 1.2360797e-03 7.4662529e-02 1.8744415e-01
 9.2016999e-04 7.3384047e-01]"
extraction/extracted_faces/Laurine4/00000294.jpg,3.0,[   3.6259592   -3.7117984 -178.05016  ],"[9.4867998e-01 2.4958348e-04 3.1548899e-02 2.1737792e-04 2.0558605e-04
 1.8706368e-02 3.9220491e-04]"
extraction/extracted_faces/Laurine4/00000295.jpg,7.0,[  -4.0262456    2.5358417 -179.42635  ],"[0.18253782 0.00365387 0.09408831 0.16147257 0.36020097 0.00653819
 0.1915083 ]"
extraction/extracted_faces/Laurine4/00000296.jpg,6.0,[  -2.863675  -13.223396 -179.2962  ],"[9.9669939e-01 5.6049153e-05 9.3899936e-05 2.6101894e-05 2.9370077e-03
 1.4446516e-05 1.7305235e-04]"
extraction/extracted_faces/Laurine4/00000297.jpg,8.062258,[ -26.022009  -10.604173 -177.98274 ],"[7.2389957e-04 1.2949479e-04 8.9444499e-04 7.1897316e-01 3.0629837e-03
 8.4478583e-04 2.7537122e-01]"
extraction/extracted_faces/Laurine4/00000298.jpg,4.0,[ -10.173141    -1.0205077 -179.64087  ],"[5.0879695e-05 1.2556994e-05 1.6553038e-05 9.9923909e-01 9.4150157e-05
 5.0151055e-05 5.3674134e-04]"
extraction/extracted_faces/Laurine4/00000299.jpg,6.708204,[ -10.323165     3.1121488 -178.34738  ],"[1.3067946e-02 1.9526723e-04 4.8062936e-04 4.7137719e-03 8.0145395e-01
 2.0996860e-04 1.7987847e-01]"
extraction/extracted_faces/Laurine4/00000300.jpg,7.0,[  -2.0443118    5.3587084 -178.95638  ],"[0.148362   0.00131004 0.6489606  0.00134096 0.19585352 0.00095279
 0.00322008]"
extraction/extracted_faces/Laurine4/00000301.jpg,11.0,[  -6.9407287    9.163557  -178.94974  ],"[2.2191687e-03 8.2198123e-05 1.0603207e-04 9.9373478e-01 7.1429415e-04
 1.0735523e-04 3.0362143e-03]"
extraction/extracted_faces/Laurine4/00000302.jpg,7.0,[  -9.724547      0.39389881 -178.35115   ],"[1.3870957e-03 9.9959783e-05 9.4371277e-01 3.6425370e-04 5.7443121e-04
 5.3557243e-02 3.0414533e-04]"
extraction/extracted_faces/Laurine4/00000303.jpg,25.0,[  -0.9463837   -3.2356968 -178.7375   ],"[4.4220916e-04 5.3700311e-05 7.2647311e-04 1.5300248e-02 3.6684789e-02
 4.5783949e-04 9.4633472e-01]"
extraction/extracted_faces/Laurine4/00000304.jpg,3.0,[ -13.853248     5.4503913 -178.6526   ],"[0.31215867 0.00172827 0.20084928 0.00268665 0.46204728 0.00163672
 0.01889304]"
extraction/extracted_faces/Laurine4/00000305.jpg,7.0,[ -19.070204    9.239353 -178.53217 ],"[1.1086770e-03 9.6012249e-05 1.3701565e-04 9.2121333e-01 1.3227199e-03
 4.8443224e-04 7.5637817e-02]"
extraction/extracted_faces/Laurine4/00000306.jpg,9.0,[  -6.2927895   -6.1248035 -178.27997  ],"[2.3324752e-01 6.2513200e-04 1.1476525e-03 2.7724330e-03 7.2825617e-01
 4.7720884e-04 3.3473875e-02]"
extraction/extracted_faces/Laurine4/00000307.jpg,10.0,[ -17.87647      3.4926865 -178.94096  ],"[5.1259552e-03 4.6817391e-04 2.3998842e-03 1.9053555e-01 4.6020292e-02
 4.6535218e-03 7.5079656e-01]"
extraction/extracted_faces/Laurine4/00000308.jpg,3.0,[  -4.9197       0.6762521 -178.40901  ],"[3.5947880e-03 7.9424579e-05 5.0380221e-04 4.9288268e-04 9.1303533e-01
 1.9618311e-04 8.2097612e-02]"
extraction/extracted_faces/Laurine4/00000309.jpg,7.0,[  -6.2250295    1.508605  -178.53107  ],"[9.9566963e-04 8.2840896e-05 8.6580415e-04 4.5862230e-03 4.5167807e-01
 4.3767702e-04 5.4135376e-01]"
extraction/extracted_faces/Laurine4/00000310.jpg,3.0,[  -6.695896     -0.30220795 -178.43462   ],"[5.9169117e-02 6.8557204e-04 3.9474168e-03 1.6571689e-02 6.8915486e-01
 1.5756513e-03 2.2889569e-01]"
extraction/extracted_faces/Laurine4/00000311.jpg,7.0,[ -26.969658    -3.0625706 -179.43466  ],"[9.7142853e-04 1.5942201e-04 9.4877370e-04 1.1576631e-01 6.7669727e-02
 1.0442858e-03 8.1344008e-01]"
extraction/extracted_faces/Laurine4/00000312.jpg,7.0,[ -13.459596     1.8177276 -178.21992  ],"[1.3269585e-03 5.3485146e-05 1.4177784e-04 1.7864669e-04 9.9592543e-01
 2.3985414e-05 2.3497818e-03]"
extraction/extracted_faces/Laurine4/00000313.jpg,5.0,[ -11.25405     -1.0021524 -179.66937  ],"[0.03391052 0.00071298 0.5024022  0.00190522 0.00132497 0.45851684
 0.00122729]"
extraction/extracted_faces/Laurine4/00000314.jpg,4.0,[  -8.982951   -6.703981 -179.53987 ],"[9.9742764e-01 6.8889909e-05 8.1140758e-04 1.0169352e-04 9.3400729e-04
 1.1622295e-04 5.4019113e-04]"
extraction/extracted_faces/Laurine4/00000315.jpg,6.0,[  -6.751418    9.931144 -179.53189 ],"[6.7506060e-02 9.1794855e-04 1.2186778e-03 8.8624316e-01 3.0184047e-02
 6.4688810e-04 1.3283180e-02]"
extraction/extracted_faces/Laurine4/00000316.jpg,7.0,[-9.0233011e+00  1.2231661e-01 -1.7936583e+02],"[1.5939287e-03 6.8840876e-05 3.0822668e-03 3.9792163e-04 7.1232957e-01
 3.8538952e-04 2.8214210e-01]"
extraction/extracted_faces/Laurine4/00000317.jpg,7.615773,[  -3.8143888   -2.1447775 -179.69853  ],"[2.5669883e-03 9.6743584e-05 3.0257178e-03 8.4490763e-05 9.8970860e-01
 9.1956026e-05 4.4254316e-03]"
extraction/extracted_faces/Laurine4/00000318.jpg,3.0,[ -16.086962     4.6687717 -179.38795  ],"[1.0591509e-02 2.6297267e-04 2.6433405e-03 1.9270084e-03 9.5787472e-01
 2.2751091e-04 2.6473058e-02]"
extraction/extracted_faces/Laurine4/00000319.jpg,7.0,[  -1.3674424    4.536085  -178.93466  ],"[0.26354286 0.00180327 0.4253435  0.00367366 0.29516026 0.00084055
 0.00963581]"
extraction/extracted_faces/Laurine4/00000320.jpg,6.0,[ -19.60085    -9.267368 -178.73546 ],"[3.5134461e-03 5.4277163e-05 2.7066856e-04 4.2425279e-02 1.5523457e-03
 3.0930754e-04 9.5187479e-01]"
extraction/extracted_faces/Laurine4/00000321.jpg,11.401754,[ -20.065336     0.3059636 -179.78636  ],"[3.4686577e-04 5.8941790e-05 1.6675099e-04 3.1276777e-01 1.9431491e-03
 3.1168404e-04 6.8440485e-01]"
extraction/extracted_faces/Laurine4/00000322.jpg,7.0,[  -2.123782    -1.5899092 -179.69199  ],"[3.4397985e-05 7.9395550e-06 9.8513738e-06 9.9951756e-01 4.6967802e-05
 3.4575653e-05 3.4868042e-04]"
extraction/extracted_faces/Laurine4/00000323.jpg,9.0,[   3.282755    9.730752 -178.68924 ],"[8.5383104e-03 1.5012322e-04 1.0460283e-03 1.3385543e-01 1.3842309e-03
 1.4708111e-03 8.5355508e-01]"
extraction/extracted_faces/Laurine4/00000324.jpg,10.0,[ -13.972418     5.0918736 -178.58788  ],"[1.0327805e-01 1.2565179e-03 1.1321789e-02 2.1534406e-02 7.7753395e-01
 6.8668346e-04 8.4388502e-02]"
extraction/extracted_faces/Laurine4/00000325.jpg,9.0,[ -10.667105     1.0375403 -179.40921  ],"[5.4164149e-05 1.6678665e-05 3.7032252e-05 9.9699259e-01 2.3318506e-04
 4.5924829e-05 2.6204041e-03]"
extraction/extracted_faces/Laurine4/00000326.jpg,3.0,[  -6.682164     2.1546042 -179.12311  ],"[1.7686534e-01 5.1715923e-04 5.3031421e-03 2.7351282e-03 1.1756658e-01
 4.0356647e-03 6.9297707e-01]"
extraction/extracted_faces/Laurine4/00000327.jpg,3.0,[  -7.476736     2.0738864 -178.89174  ],"[6.9147266e-02 3.1294467e-04 1.5278419e-03 9.2617713e-04 5.3623146e-01
 1.3394451e-03 3.9051491e-01]"
extraction/extracted_faces/Laurine4/00000328.jpg,4.0,[  -8.934298    -0.2967639 -179.51323  ],"[6.0721879e-05 1.6351536e-05 1.7782784e-05 9.9714309e-01 1.8869649e-04
 6.9158399e-05 2.5041685e-03]"
extraction/extracted_faces/Laurine4/00000329.jpg,6.0,[ -10.5676365   -1.206388  -178.9237   ],"[3.9553801e-05 1.1681750e-05 1.2309617e-05 9.9783957e-01 1.2492362e-04
 6.0202932e-05 1.9117835e-03]"
extraction/extracted_faces/Laurine4/00000330.jpg,6.0,[ -25.758064   -11.3542595 -178.26944  ],"[1.3305461e-03 1.1566484e-04 1.7256874e-03 2.2264175e-01 2.3500724e-03
 2.0737369e-03 7.6976258e-01]"
extraction/extracted_faces/Laurine4/00000331.jpg,6.708204,[ -11.150064     2.3335602 -179.98824  ],"[2.1106142e-01 6.4815272e-04 3.8643831e-03 4.3895666e-04 7.7404100e-01
 2.2696909e-04 9.7191297e-03]"
extraction/extracted_faces/Laurine4/00000332.jpg,9.0,[ -12.557857    6.862316 -178.6341  ],"[0.66610545 0.00231809 0.13685025 0.00366995 0.18049595 0.00125551
 0.0093048 ]"
extraction/extracted_faces/Laurine4/00000333.jpg,6.0,[  -3.930019     1.2161282 -179.2708   ],"[5.4575306e-05 1.2799867e-05 1.8315566e-05 9.9926728e-01 1.2184954e-04
 3.1324511e-05 4.9385673e-04]"
extraction/extracted_faces/Laurine4/00000334.jpg,3.0,[ -22.725555    4.515486 -178.72978 ],"[2.8043496e-04 4.7167465e-05 9.5793119e-05 9.4085121e-01 2.6624787e-04
 3.3627462e-04 5.8122806e-02]"
extraction/extracted_faces/Laurine4/00000335.jpg,7.0,[ -11.836517     1.8217318 -178.92973  ],"[4.0075314e-04 4.2393633e-05 1.5303485e-04 9.5360659e-02 3.1132132e-03
 2.9633837e-04 9.0063375e-01]"
extraction/extracted_faces/Laurine4/00000336.jpg,6.0,[   0.2631142   -2.2025292 -178.99963  ],"[2.3607549e-03 4.7392277e-05 3.1415102e-04 8.6407934e-05 9.8026836e-01
 1.0898265e-04 1.6813932e-02]"
extraction/extracted_faces/Laurine4/00000337.jpg,3.0,[ -11.85374    -2.602388 -179.15509 ],"[3.8214182e-04 6.6410219e-05 2.5902333e-04 2.6091316e-01 4.7756978e-03
 3.6480071e-04 7.3323876e-01]"
extraction/extracted_faces/Laurine4/00000338.jpg,7.0,[  -6.576171      0.24631895 -178.83635   ],"[2.9152427e-03 5.0881943e-05 1.3589881e-03 1.0241180e-03 6.8445876e-02
 5.6792289e-04 9.2563695e-01]"
extraction/extracted_faces/Laurine4/00000339.jpg,27.166155,[  -5.201529    2.595493 -178.47408 ],"[1.5056503e-03 9.4592360e-05 1.5782655e-04 4.0995055e-03 9.2149282e-01
 9.1253409e-05 7.2558396e-02]"
extraction/extracted_faces/Laurine4/00000340.jpg,5.0,[   2.542018   11.346255 -179.44514 ],"[2.8300828e-03 1.3727658e-04 2.3580424e-04 2.7182183e-01 8.6970651e-04
 1.4738181e-03 7.2263151e-01]"
extraction/extracted_faces/Laurine4/00000341.jpg,7.0,[ -19.888964   -7.907835 -179.35619 ],"[1.2262640e-02 3.5273633e-04 9.3812717e-04 6.3922000e-01 4.2023058e-03
 1.0501707e-03 3.4197402e-01]"
extraction/extracted_faces/Laurine4/00000342.jpg,4.0,[   0.6791311   -6.84508   -179.21165  ],"[9.9072778e-01 1.1218624e-04 4.8823794e-04 6.9439935e-05 7.9706041e-03
 5.3918688e-05 5.7792297e-04]"
extraction/extracted_faces/Laurine4/00000343.jpg,7.0,[ -16.54629      3.4873083 -179.27904  ],"[0.08001809 0.00091866 0.00167695 0.06763748 0.06836377 0.00845868
 0.77292633]"
extraction/extracted_faces/Laurine4/00000344.jpg,4.0,[-19.343248    1.7318417 179.52634  ],"[2.8102940e-03 1.9176448e-04 7.5120595e-04 1.5291373e-02 4.5899940e-01
 6.4988708e-04 5.2130604e-01]"
extraction/extracted_faces/Laurine4/00000345.jpg,7.0,[   3.269945    -3.2513008 -179.27661  ],"[3.2334664e-01 6.5422658e-04 7.7234674e-03 1.4755974e-04 6.6089106e-01
 3.8215527e-04 6.8548787e-03]"
extraction/extracted_faces/Laurine4/00000346.jpg,9.0,[ -11.056631     3.2643704 -179.26535  ],"[2.1823777e-03 4.3815286e-05 3.3281103e-04 1.5302638e-04 9.7136372e-01
 1.0772162e-04 2.5816530e-02]"
extraction/extracted_faces/Laurine4/00000347.jpg,6.0,[  -7.2880063    0.6881403 -178.84238  ],"[2.9191026e-02 2.1602791e-04 1.6227246e-03 3.6443473e-04 7.2762769e-01
 7.8215997e-04 2.4019589e-01]"
extraction/extracted_faces/Laurine4/00000348.jpg,3.0,[ -12.96658     -1.6678102 -176.82872  ],"[2.1270898e-03 3.1925843e-04 4.0281413e-04 6.8439847e-01 4.4931125e-02
 4.3031666e-04 2.6739088e-01]"
extraction/extracted_faces/Laurine4/00000349.jpg,7.0,[  -5.503327     4.7293167 -179.24994  ],"[3.6995732e-03 2.1617484e-04 2.4808667e-04 5.0694525e-01 1.3665212e-02
 7.6830247e-04 4.7445735e-01]"
extraction/extracted_faces/Laurine4/0000035.jpg,7.0,[  -3.653105     -0.43304262 -178.83759   ],"[3.9823228e-04 6.7822395e-05 8.0262369e-05 9.7515440e-01 2.5623369e-03
 9.7695265e-05 2.1639245e-02]"
extraction/extracted_faces/Laurine4/00000350.jpg,10.0,[  -8.191317      0.49598733 -179.24664   ],"[3.5309310e-03 1.5685425e-04 3.3735752e-04 6.5947007e-03 6.7954731e-01
 2.1633813e-04 3.0961654e-01]"
extraction/extracted_faces/Laurine4/00000351.jpg,8.062258,[  -3.560836   -7.345825 -178.89157 ],"[4.9264199e-01 3.9040856e-04 4.8541054e-01 2.6580971e-04 4.9712590e-04
 2.0470168e-02 3.2403579e-04]"
extraction/extracted_faces/Laurine4/00000352.jpg,7.0,[ -3.5633092   1.4937391 179.9852   ],"[2.9350609e-01 5.9638143e-04 4.7824723e-03 3.3425042e-04 6.8018943e-01
 5.2420620e-04 2.0067247e-02]"
extraction/extracted_faces/Laurine4/00000353.jpg,10.0,[  -7.656631     0.2424695 -179.19884  ],"[4.82609757e-05 1.34932570e-05 1.56661918e-05 9.97966290e-01
 1.02937396e-04 8.22705551e-05 1.77114701e-03]"
extraction/extracted_faces/Laurine4/00000354.jpg,7.0,[ -20.78666    -8.227045 -179.34438 ],"[7.8728795e-03 1.4391997e-04 2.8706964e-03 3.4206755e-02 8.5457340e-03
 2.0351103e-03 9.4432491e-01]"
extraction/extracted_faces/Laurine4/00000355.jpg,3.0,[ -18.008677     3.4272907 -179.12521  ],"[7.4459327e-04 8.0328158e-05 9.9713674e-05 6.8244791e-01 8.2645216e-04
 4.7326856e-04 3.1532770e-01]"
extraction/extracted_faces/Laurine4/00000356.jpg,6.0,[  -1.5468378    -0.44603106 -179.51518   ],"[3.2963426e-04 5.6175713e-06 5.0704784e-05 3.9115653e-04 1.0827425e-02
 8.3638646e-05 9.8831183e-01]"
extraction/extracted_faces/Laurine4/00000357.jpg,3.0,[ -15.605801   -7.547547 -179.64214 ],"[3.0291928e-03 1.2861111e-04 3.8152686e-04 3.1177947e-01 3.2961816e-03
 5.0867599e-04 6.8087626e-01]"
extraction/extracted_faces/Laurine4/00000358.jpg,3.0,[ -14.826359    -2.1255128 -178.23766  ],"[7.5456537e-03 8.3164974e-05 8.3988038e-04 2.8557959e-03 4.3094233e-02
 7.9316733e-04 9.4478810e-01]"
extraction/extracted_faces/Laurine4/00000359.jpg,49.0,[  -3.0313253    1.1718072 -178.9533   ],"[0.49872404 0.00054842 0.00275824 0.00078259 0.2914715  0.00118615
 0.20452909]"
extraction/extracted_faces/Laurine4/0000036.jpg,10.0,[  -8.664574     0.6070991 -179.24185  ],"[1.3025893e-03 7.9393045e-05 1.5599910e-03 6.1111921e-04 6.8091750e-01
 6.1654492e-04 3.1491297e-01]"
extraction/extracted_faces/Laurine4/00000360.jpg,7.0,[ -13.345154    -1.1942338 -179.46843  ],"[6.67433633e-05 1.51887198e-05 1.24082035e-05 9.98100936e-01
 9.21224419e-05 8.40098073e-05 1.62863696e-03]"
extraction/extracted_faces/Laurine4/00000361.jpg,23.0,[ -20.332325   -8.020101 -179.5514  ],"[5.1947444e-04 4.4736058e-05 1.7459289e-04 1.8191116e-02 2.5228949e-02
 3.2889063e-04 9.5551223e-01]"
extraction/extracted_faces/Laurine4/00000362.jpg,3.0,[ -12.224866    -2.1317189 -178.14946  ],"[3.7408429e-03 6.3278370e-05 6.4773852e-04 9.8866620e-04 3.4940696e-01
 4.4539923e-04 6.4470708e-01]"
extraction/extracted_faces/Laurine4/00000363.jpg,7.0,[ -10.43547      1.0757262 -178.44264  ],"[2.2280694e-03 1.5557291e-04 5.9051556e-04 1.2928845e-02 4.2653337e-01
 5.8184355e-04 5.5698174e-01]"
extraction/extracted_faces/Laurine4/00000364.jpg,8.062258,[ -19.449913      0.20399487 -179.10191   ],"[2.9928486e-03 4.6861189e-04 7.7049050e-04 1.3805722e-01 5.9717429e-01
 7.1654172e-04 2.5982001e-01]"
extraction/extracted_faces/Laurine4/00000365.jpg,7.0,[ -10.625402    7.965375 -179.81522 ],"[5.5393262e-04 7.3509633e-05 9.9588644e-05 9.7351021e-01 1.3955844e-03
 2.2343836e-04 2.4143761e-02]"
extraction/extracted_faces/Laurine4/00000366.jpg,7.0,[  -8.4153805   -0.7236926 -179.91495  ],"[4.0455565e-05 1.1361338e-05 1.1860048e-05 9.9865389e-01 8.8983114e-05
 5.2790685e-05 1.1405904e-03]"
extraction/extracted_faces/Laurine4/00000367.jpg,38.0,[ -24.963354     2.2874734 -178.26491  ],"[6.19122293e-04 7.12464389e-05 1.02795064e-04 8.10494781e-01
 5.43359667e-04 3.73741554e-04 1.87794968e-01]"
extraction/extracted_faces/Laurine4/00000368.jpg,6.0,[ -16.77946      2.2478673 -179.36423  ],"[8.4887482e-03 1.4722020e-04 7.8780821e-04 1.5852905e-03 7.8499031e-01
 3.3693737e-04 2.0366365e-01]"
extraction/extracted_faces/Laurine4/00000369.jpg,7.615773,[ -9.985254 -16.934084 179.05331 ],"[9.97578681e-01 8.02200884e-05 1.20341036e-04 4.18985510e-05
 2.06234748e-03 1.50330143e-05 1.01563230e-04]"
extraction/extracted_faces/Laurine4/0000037.jpg,3.0,[ -11.139298     4.1744776 -179.05559  ],"[4.8214481e-03 6.9816102e-05 4.7183863e-04 1.0647965e-03 5.7850677e-01
 2.4130828e-04 4.1482404e-01]"
extraction/extracted_faces/Laurine4/00000370.jpg,6.0,[  -7.2560253    1.0181416 -179.04045  ],"[0.64029664 0.00099544 0.01178196 0.00108841 0.2789573  0.0007261
 0.06615416]"
extraction/extracted_faces/Laurine4/00000371.jpg,6.0,[  -6.9893937    2.693566  -178.97713  ],"[6.5552950e-02 3.5046256e-04 5.9921611e-03 1.0439084e-03 6.5743870e-01
 6.9213216e-04 2.6892969e-01]"
extraction/extracted_faces/Laurine4/00000372.jpg,7.0,[  -8.325295    5.844646 -179.32608 ],"[9.5876336e-01 3.7397209e-04 4.6104169e-03 4.2689571e-04 3.0218512e-02
 3.2473059e-04 5.2821245e-03]"
extraction/extracted_faces/Laurine4/00000373.jpg,10.440307,[ -16.325653    -1.7311906 -179.48367  ],"[2.6938778e-03 3.8009515e-05 9.9320751e-01 6.1020393e-05 2.6136654e-04
 3.6791756e-03 5.8991176e-05]"
extraction/extracted_faces/Laurine4/00000374.jpg,7.0,[  -8.9611       -0.27014032 -179.90312   ],"[2.1305114e-03 8.6212414e-05 2.5003601e-04 1.6108569e-02 6.0023457e-02
 2.9182644e-04 9.2110932e-01]"
extraction/extracted_faces/Laurine4/00000375.jpg,6.0,[ -11.11808     -7.1671004 -179.23795  ],"[2.6152458e-03 1.3654360e-04 3.4636137e-04 3.0634767e-01 2.5896751e-03
 8.6250989e-04 6.8710196e-01]"
extraction/extracted_faces/Laurine4/00000376.jpg,3.0,[ -18.446032      0.71382964 -179.48137   ],"[0.08405814 0.00348454 0.28995728 0.2822431  0.01826013 0.3037073
 0.01828948]"
extraction/extracted_faces/Laurine4/00000377.jpg,6.0,[ -21.223066    -7.3932037 -177.46191  ],"[3.0213132e-04 2.3598137e-05 1.0345028e-04 3.4620170e-02 3.0617095e-03
 1.7935839e-04 9.6170968e-01]"
extraction/extracted_faces/Laurine4/00000378.jpg,7.0,[ -29.162807     3.3527987 -178.49187  ],"[2.8240445e-04 3.4172030e-05 4.9199043e-05 9.7246391e-01 9.5011703e-05
 1.8662075e-04 2.6888590e-02]"
extraction/extracted_faces/Laurine4/00000379.jpg,4.0,[ -17.370716    5.50819  -179.21655 ],"[9.8971650e-03 1.7774508e-04 1.5530364e-03 2.0085701e-03 9.0938938e-01
 1.9198089e-04 7.6782070e-02]"
extraction/extracted_faces/Laurine4/0000038.jpg,6.0,[ -15.638584     2.7441382 -179.53775  ],"[2.0905105e-02 1.5143176e-04 2.8363685e-04 6.0144678e-04 9.5226347e-01
 1.2473913e-04 2.5670080e-02]"
extraction/extracted_faces/Laurine4/00000380.jpg,3.0,[ -15.835759     2.9210207 -178.85762  ],"[5.6511451e-02 6.0725259e-04 7.5410674e-03 2.1070004e-03 9.1067362e-01
 3.2419668e-04 2.2235574e-02]"
extraction/extracted_faces/Laurine4/00000381.jpg,6.0,[ -11.539051     2.0229409 -178.68878  ],"[1.2245454e-04 3.6196005e-05 6.2383893e-03 1.1625051e-04 1.0465110e-05
 9.9344385e-01 3.2337368e-05]"
extraction/extracted_faces/Laurine4/00000382.jpg,4.0,[  -6.3093553    1.8195355 -178.65764  ],"[1.3835373e-03 1.4165057e-04 4.0576505e-04 9.6521927e-03 9.2099899e-01
 1.0485877e-04 6.7313083e-02]"
extraction/extracted_faces/Laurine4/00000383.jpg,9.0,[ -20.83544     -6.4077168 -179.87276  ],"[2.2073263e-02 2.0214239e-04 5.0996207e-03 2.9925178e-04 9.3512988e-01
 4.3613731e-04 3.6759727e-02]"
extraction/extracted_faces/Laurine4/00000384.jpg,7.0,[ -10.657649     4.9011803 -179.58382  ],"[0.49140248 0.00182494 0.03500054 0.00561757 0.44002312 0.00105861
 0.0250727 ]"
extraction/extracted_faces/Laurine4/00000385.jpg,4.0,[ -15.481667     2.6167862 -179.04315  ],"[4.2460945e-02 4.6909592e-04 2.1367020e-03 4.4861259e-03 8.6652386e-01
 3.6598401e-04 8.3557323e-02]"
extraction/extracted_faces/Laurine4/00000386.jpg,6.0,[  -9.448558     3.0880415 -179.83078  ],"[1.6146600e-02 2.3009603e-04 2.2043670e-03 4.1712224e-04 9.7260213e-01
 1.8479077e-04 8.2149245e-03]"
extraction/extracted_faces/Laurine4/00000387.jpg,5.0,[  -9.997588    -1.1182804 -178.59322  ],"[2.6920727e-05 5.6354634e-06 7.7417308e-06 9.9976200e-01 3.1009597e-05
 1.9196563e-05 1.4759679e-04]"
extraction/extracted_faces/Laurine4/00000388.jpg,3.0,[ -10.9326       1.4232005 -177.62881  ],"[2.8853137e-02 4.6733985e-04 1.1825690e-03 1.3114254e-03 9.5801300e-01
 1.1506991e-04 1.0057488e-02]"
extraction/extracted_faces/Laurine4/00000389.jpg,6.708204,[ -21.336428    -1.6401772 -178.58414  ],"[4.3309058e-04 6.1506726e-05 1.5108513e-04 7.3290922e-02 8.2877483e-03
 5.2092271e-04 9.1725469e-01]"
extraction/extracted_faces/Laurine4/0000039.jpg,4.0,[  -0.22577341   -2.7956798  -178.28934   ],"[3.1721659e-03 8.3524887e-05 1.2043756e-03 6.5635511e-05 9.9430060e-01
 2.9614754e-05 1.1440912e-03]"
extraction/extracted_faces/Laurine4/00000390.jpg,3.0,[ -9.155282    3.1066256 179.8831   ],"[5.7471812e-01 7.0362090e-04 1.2128156e-02 1.0649724e-03 3.3054882e-01
 5.1549630e-04 8.0320746e-02]"
extraction/extracted_faces/Laurine4/00000391.jpg,4.0,[  -7.5411572    3.356422  -178.50143  ],"[4.3630600e-01 1.2059745e-03 4.8321197e-03 9.8130258e-04 5.5012476e-01
 4.5467884e-04 6.0951565e-03]"
extraction/extracted_faces/Laurine4/00000392.jpg,9.0,[-13.866998   7.380444 179.94688 ],"[3.1209867e-03 2.6167586e-04 8.8597031e-04 9.7857922e-01 3.8232969e-03
 9.0177718e-04 1.2427187e-02]"
extraction/extracted_faces/Laurine4/00000393.jpg,7.0,[ -26.039797   -8.728053 -178.52426 ],"[1.2248072e-03 3.1160613e-05 1.5710804e-04 3.4868993e-02 6.4426393e-04
 3.4840236e-04 9.6272522e-01]"
extraction/extracted_faces/Laurine4/00000394.jpg,7.0,[ -15.102326    4.092134 -179.02565 ],"[7.2629889e-04 7.0619179e-05 8.4781495e-05 6.7941082e-01 3.2224169e-04
 5.3683395e-04 3.1884840e-01]"
extraction/extracted_faces/Laurine4/00000395.jpg,6.0,[ -19.381254    5.402046 -179.15704 ],"[0.20824605 0.00159162 0.26087433 0.00211465 0.5157288  0.00095539
 0.01048915]"
extraction/extracted_faces/Laurine4/00000396.jpg,7.0,[  -8.346837      0.98282576 -178.82982   ],"[3.5350490e-04 5.3587304e-05 7.7402670e-05 8.2254744e-01 5.2524707e-04
 2.5788741e-04 1.7618483e-01]"
extraction/extracted_faces/Laurine4/00000397.jpg,7.0,[  -6.004589    -0.2840961 -179.73264  ],"[0.04773114 0.00099234 0.0025501  0.06206945 0.41150853 0.00088829
 0.47426012]"
